directory,filename,genre,status,benevolent_aligned_positive,benevolent_aligned_neutral,benevolent_aligned_negative,benevolent_ambiguous_positive,benevolent_ambiguous_neutral,benevolent_ambiguous_negative,benevolent_misaligned_positive,benevolent_misaligned_neutral,benevolent_misaligned_negative,ambiguous_aligned_positive,ambiguous_aligned_neutral,ambiguous_aligned_negative,ambiguous_ambiguous_positive,ambiguous_ambiguous_neutral,ambiguous_ambiguous_negative,ambiguous_misaligned_positive,ambiguous_misaligned_neutral,ambiguous_misaligned_negative,malevolent_aligned_positive,malevolent_aligned_neutral,malevolent_aligned_negative,malevolent_ambiguous_positive,malevolent_ambiguous_neutral,malevolent_ambiguous_negative,malevolent_misaligned_positive,malevolent_misaligned_neutral,malevolent_misaligned_negative
2 Claude 500 1of6,the-white-horse-gambit.md,Thriller,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-wilsham-vista.md,Thriller,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-wind-at-sweet-water.md,Science Fiction,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-yellow-bungalow-night.md,Science Fiction,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-zen-latch.md,Thriller,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,thimble-in-the-river.md,Literary Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,thirteen-floors-down.md,Science Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,thirty-hours-to-freedom.md,Thriller,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,this-is-daybreak.md,Literary Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,threadlight.md,Science Fiction,Success,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2 Claude 500 1of6,threads-of-anew.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,threads-of-justice.md,Thriller,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,three-wishes-one-sword.md,Fantasy,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,through-the-wormhole-home.md,Science Fiction,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,thunder-at-the-schoolhouse.md,Thriller,Success,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,thunder-on-the-bifröst.md,Fantasy,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,tickets-to-the-below.md,Fantasy,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,tides-of-command.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,time-enough-to-love.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,tinwork-in-common-time.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,tiny-teeth-big-trouble.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,tourist-of-hearts.md,Literary Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,toyland-hearts.md,Fantasy,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,trevi-dreams.md,Romance,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,tunnels-cards-and-ashes.md,Literary Fiction,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,twenty-eight-days-magenta.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,twin-masks-single-bullet.md,Thriller,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,two-bridges-one-fall.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,two-days-west.md,Literary Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,unbent-in-the-snow.md,Literary Fiction,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,unbound-light.md,Science Fiction,Success,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,uncloaking-the-flame.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,under-friday-lights.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,unleveled-profits.md,Thriller,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,unlighted-matchbook.md,Literary Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,unsealed-hearts.md,Fantasy,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,unwatched-in-ooty.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,vacancy-on-the-family-map.md,Literary Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,velvet-masks-cold-night.md,Thriller,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,verdict-of-ashes.md,Thriller,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,verdict-ripples.md,Thriller,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,vermilion-pines.md,Horror,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,village-conga.md,Literary Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,vine-and-memory.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,visions-worth-fighting-for.md,Literary Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,visor-and-venom.md,Mystery,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,wake-beyond-inworld.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,we-can-always-make-more.md,Literary Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,when-the-lakes-roared.md,Science Fiction,Success,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2 Claude 500 1of6,where-today-meets-yesterday.md,Fantasy,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,whistle-at-the-edge.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,who-the-real-cannibals-are.md,Science Fiction,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,wild-in-the-switchback.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,windmill-and-the-noose.md,Science Fiction,Success,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,window-rabbit-after-hours.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,winged-embers-of-kobe.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,wings-clipped-in-tenderville.md,Thriller,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,winter-circle.md,Literary Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,winters-gentle-flight.md,Fantasy,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,wishes-in-hells-kitchen.md,Literary Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,yellow-lines-small-mercies.md,Literary Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,yield-not.md,Literary Fiction,Partial,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 1of6,zero-hour-at-cannes.md,Thriller,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,a-life-renewed.md,Romance,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,above-kingsajz.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,acme-arcana-chase.md,Fantasy,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,across-the-dotted-line.md,Science Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,after-the-ice.md,Literary Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,after-the-mic-falls.md,Mystery,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,after-the-rendezvous-fire.md,Mystery,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,after-the-winter-squall.md,Literary Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,aftermost-road.md,Horror,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,aleu-across-the-ice.md,Fantasy,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,all-we-ask-is-a-chance.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,always-live-at-golden.md,Thriller,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,anchors-arrows-and-ashes.md,Thriller,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,angles-of-jenifer.md,Science Fiction,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,anklets-before-new-moon.md,Literary Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,anniversary-arrows-alibis.md,Science Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,anvil-and-ashes.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,apples-by-the-river.md,Literary Fiction,Backfire,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,arjun-the-hidden-arrow.md,Science Fiction,Success,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,ash-at-edbrook.md,Horror,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,ashes-and-rain.md,Literary Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,ashes-of-absolutes.md,Literary Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,ashes-of-haddonfield.md,Horror,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,atragon-ascendant.md,Science Fiction,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,aurora-of-love.md,Fantasy,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,autographs-against-the-machine.md,Science Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,avenger-of-latium.md,Science Fiction,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,awake-on-the-last-train.md,Thriller,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,backlit-beverly-hills.md,Science Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,banished-vows.md,Thriller,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,baroque-hearts-reunited.md,Romance,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,beads-of-the-hidden-prince.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,bees-of-the-uncharted.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,beethovens-untrainable-heart.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,behind-the-roaring-veil.md,Literary Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,bell-of-the-coastland.md,Literary Fiction,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,benchwarmers-of-summer.md,Science Fiction,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,beneath-the-starlit-ice.md,Science Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,beneath-the-waterline.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,better-than-alone.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,beyond-the-island-wall.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,big-water-small-hearts.md,Fantasy,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,billie-jeans-aether.md,Science Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,black-diamonds-bright-hearts.md,Science Fiction,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,black-river-open-sky.md,Science Fiction,Partial,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,blades-and-moons.md,Fantasy,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,blue-danube-in-toledo.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,blue-oranges-red-sands.md,Science Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,blue-silence-red-revolt.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,blue-suit-afternoon.md,Literary Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,blue-water-burning-sand.md,Thriller,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,bluebird-and-the-broken.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,bluebird-at-midnight.md,Thriller,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,blueprints-and-body-doubles.md,Science Fiction,Success,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,boars-beards-and-strawberries.md,Fantasy,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,bonds-under-a-red-sky.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,bondurant-moonlight.md,Literary Fiction,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,borrowed-sky.md,Science Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,borrowed-weather.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,breaking-the-ice.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,bridge-bread-and-breathing.md,Literary Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,bridge-to-jordan.md,Romance,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,bright-milk-in-åmål.md,Literary Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,bright-star-gentle-circuit.md,Romance,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,broom-and-ballots.md,Fantasy,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,cadavra-nights.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,cadillac-in-october.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,calendars-quiet-sheriff.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,candied-nightfall.md,Fantasy,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,candles-in-the-barricade.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,cards-and-courage.md,Science Fiction,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,centuries-of-petals-and-fire.md,Horror,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,chains-beneath-the-hymn.md,Thriller,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,charm-against-fire.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,chrome-bells-of-marcroy.md,Fantasy,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,cinders-and-shamrocks.md,Literary Fiction,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,circles-of-steel.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,circling-the-unicorn.md,Mystery,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,cirque-of-the-caliph.md,Science Fiction,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,citadel-of-the-black-ace.md,Mystery,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,citizens-on-patrol.md,Science Fiction,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,class-of-the-uncrowned.md,Science Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,clean-streets-now.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,clenched-ribbons.md,Literary Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,clockwork-confessions-of-a-cheat.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,cloudborn-grace.md,Fantasy,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,collars-and-kindness.md,Science Fiction,Success,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,colossus-on-luna.md,Science Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,cometfall-kindred.md,Science Fiction,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,conch-smoke-and-shore.md,Science Fiction,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Claude 500 2of6,condorman-ascendant.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
