directory,filename,status,benevolent_aligned,benevolent_ambiguous,benevolent_misaligned,ambiguous_aligned,ambiguous_ambiguous,ambiguous_misaligned,malevolent_aligned,malevolent_ambiguous,malevolent_misaligned
2 Claude 500 1of6,herbie-in-the-tunnel-of-joy.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,hexagrams-in-the-valley.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,highball-at-charlon.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,hive-of-falling-stars.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 1of6,hollyrock-hustle-and-harmony.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,homefield-dinocroc.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,honey-on-ash-wednesday.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,honors-quiet-garden.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,hope-house-open-hearts.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,hostage-to-hope.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,ice-under-the-sun.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,in-the-middle-of-london.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,inherit-the-think.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,interconnected-and-unsent.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,invisible-not-gone.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 1of6,invisible-republic.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,ironman-heart.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,j-ai-son-and-the-fleece.md,Success,6,0,0,0,0,0,0,0,3
2 Claude 500 1of6,jade-storms-of-chinatown.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,joggers-park-hearts.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,jump-tomorrow.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,juniper-and-the-open-season.md,Success,13,0,0,0,0,0,0,0,0
2 Claude 500 1of6,keeper-of-hearts.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,keys-in-the-storm.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,kirin-riders-oath.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,know-trouble-first.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,lamplight-in-miami.md,Success,12,0,0,0,0,0,0,0,0
2 Claude 500 1of6,lamps-for-the-rising-east.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,lanka-saved-by-vibhishan.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,lark-over-the-patch.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,last-holiday-first-heart.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,last-sing-in-brooklyn.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,late-spring-early-dawn.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,legend-under-fire.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,letting-go.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,leveling-up-home.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,liberty-noise.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,liberty-on-the-salween.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,libertys-gentle-fire.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,lines-we-wont-cross.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,little-champ.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,london-dreams-true-friends.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,loon-lake-fading.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,loud-skies-quiet-boys.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,love-against-the-stratus.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,love-other-launches.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,lovers-liars-lunatics.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,lullaby-for-ajanta.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,mama-jis-magic.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,manhattan-takes.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,manual-of-mischief.md,Success,7,0,0,0,0,1,0,0,0
2 Claude 500 1of6,matchless-double.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,matchless-till-midnight.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,mauve-hours.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,meadow-run-rebuttal.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,mega-macey-medallion.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,mercy-at-719.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,mercy-in-deep-water.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,midnight-at-the-saturn.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,midnight-lift.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,midnight-lines-falling-lights.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,midnight-wind-in-the-pines.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,mirror-mushroom-and-mercy.md,Success,5,0,0,0,0,0,0,0,2
2 Claude 500 1of6,mirror-of-the-unlight.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 1of6,misty-island-rescue.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,monsoon-heartline.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,moonlight-lamas-and-kudos.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,moonlight-underhand.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,moonlight-without-malice.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,moonrise-over-vines.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,moonrise-tidings.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,moths-over-the-north-woods.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,mountains-sinuous-shadow.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 1of6,mouse-in-the-mirror.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,my-field-my-ruin.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,nectar-of-the-weeping-lake.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,neon-hustle-unanimous-heart.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,neon-on-the-fault-line.md,Success,11,0,0,0,0,0,0,0,0
2 Claude 500 1of6,neon-valley-redemption.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,night-flowers-in-the-mists.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,night-of-honest-trouble.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,night-run-brighton-fire.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,night-watch-warm-hearts.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,nightfall-at-the-roxbury.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,nine-huh.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 1of6,no-thats-not-right.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,not-too-light-not-too-dark.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 1of6,november-nineteen.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,old-world-new-griswolds.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,one-life-two-sides.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,one-million-manners.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,one-square-meter.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,one-wound-two-shadows.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 1of6,onyx-masks.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,open-as-the-sky.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,open-eyes-better-angels.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,painted-hoofprints.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,panda-sweater-iron-star.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,paperclips-and-charm.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,parasol-pachyderm-pursuit.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,parchment-and-flame.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,party-lines-and-promises.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,payback-oclock.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,pennant-over-the-fortress.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,perennial-departure.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,piccadilly-unmasked.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 1of6,picnic-proof-and-pine.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,pink-proof-at-pacific-prep.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,playback-of-conscience.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,poolside-orbits.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,postcards-to-st-nicolas.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,pretty-little-echoes.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,project-a-tide-of-honor.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,promise-before-twenty.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,quiet-fire-at-mazel.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,rafts-ropes-and-rascals.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,raga-of-second-chances.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,rebirth-on-ice.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,red-depths-blue-breath.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,red-paint-rivalry.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,red-sands-open-tomb.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,remember-the-path.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,ribbons-in-the-rabbit-hole.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,right-here-always.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,ring-road-and-reckoning.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,river-of-broken-halos.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,river-of-remembering.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,running-on-real-hares.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,runway-of-fate.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,salt-harvest.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,saving-rock-ridge.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,savithri-at-nellur-mana.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,savor-of-ashes.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,second-train-to-coonoor.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,see-about-a-girl.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,seven-gongs-at-midnight.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,shadow-at-level-three.md,Success,7,0,0,0,0,0,0,0,3
2 Claude 500 1of6,shadow-blended-freedom.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 1of6,shadowed-diamonds.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,shadows-at-khartoum.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,shattered-watch-unframed-lies.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,shells-and-songs.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,shetan-of-the-sands.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,shimmer-at-the-keyhole.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,shining-mountain-reversal.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,signal-of-soylent.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,silence-of-the-wooden-men.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,silent-arsenal.md,Success,7,0,1,0,0,1,0,0,0
2 Claude 500 1of6,silent-ribbons.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,silk-and-fifth-place.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,silk-and-fire.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 1of6,silk-on-the-gangway.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,silks-and-bio-armor.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,silmido-a-quiet-requiem.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,silver-at-sunrise.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 1of6,silver-island.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,simon-says-manhattan.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,simple-as-that.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,singamalai-friend-of-rivers.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,sister-of-the-black-panther.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,skyfriend.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,slicked-back-sheriff.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,small-key-big-door.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,smoochy-and-the-shades.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,snowbound-set-free.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,snowbound-vows.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,snowglobe-escape-clause.md,Success,12,0,0,0,0,0,0,0,0
2 Claude 500 1of6,song-of-the-spots.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,songs-across-saturn.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,sparks-storms-and-penguins.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,spellbound-in-the-redwoods.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,spotlight-suitcase-silence.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,squire-of-sparks.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,stage-lights-steel-nerves.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,star-bear-and-tilly.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,starborn-kalai-arasi.md,Success,6,0,0,0,0,0,0,0,2
2 Claude 500 1of6,starless-brick.md,Success,6,0,0,0,0,2,0,0,0
2 Claude 500 1of6,starlift-tomorrow.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,stars-over-ferness.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,stars-plans-and-promise.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,steps-into-the-dark.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,stereo-hearts-of-highness.md,Success,8,0,0,0,1,0,0,0,0
2 Claude 500 1of6,sterling-fire-wild-river.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,sting-oclock.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,stone-bone-and-aloha.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,stormbound-oath.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,stormshare.md,Success,9,0,0,0,0,1,0,0,0
2 Claude 500 1of6,streaks-of-steel.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 1of6,streets-we-claim.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,suburban-macramé.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,summer-at-lava-springs.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,sun-over-whitby.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,sunrise-at-pump-eleven.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,sunshine-sympathy-secrets.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,switchback-saints.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,switches-and-rainbows.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,switching-stars.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,swoosh-of-the-mridangam.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,talisman-of-eternal-night.md,Success,6,0,0,0,0,0,0,0,2
2 Claude 500 1of6,technicolor-wildfire.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,tenebrae-in-the-rain.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,tetley-field-dispatch.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-310-broadcast.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-average-sublime.md,Success,8,0,0,0,0,0,0,0,2
2 Claude 500 1of6,the-bangalore-loop.md,Success,6,0,0,1,0,0,0,0,0
2 Claude 500 1of6,the-bay-of-quiet-voices.md,Partial,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-beat-of-the-deep.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-bee-charmers-echo.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-birth-of-one.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-blanket-gambit.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-boneless-island.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-bounce-that-saved-medfield.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-briefcase-at-harihar-nagar.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-bugle-at-tantrapur.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-bugle-that-never-sounded.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-bus-to-hope.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-carded-courage.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-debt-of-two.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-distance-between-birthdays.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-domes-of-templemir.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-double-and-the-floppy.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-duchess-of-rats.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-eighth-benjie.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-falcons-pass.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-fastest-quiet.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-fervor-of-gold.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-festive-quiet.md,Success,6,0,0,0,0,0,0,0,4
2 Claude 500 1of6,the-fright-and-the-brushes.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-gate-at-years-end.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-golden-nap.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-good-harvest.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-grotto-and-the-ashes.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-guide-of-mim.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-heart-of-dapplewood.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-heir-of-honor.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-hexagon-of-gentle-strength.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-jackals-sky.md,Success,6,0,0,1,0,0,0,0,0
2 Claude 500 1of6,the-kept-heart.md,Success,6,0,0,0,0,1,0,0,0
2 Claude 500 1of6,the-kings-shadow.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-last-bright-season.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-last-march-to-ferraghur.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-last-name-on-the-list.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-last-true-day.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-lemon-in-her-eye.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-light-in-the-doorway.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-long-thaw.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-magnolia-hiccups.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-mechanical-lair.md,Success,6,0,0,0,0,0,0,0,4
2 Claude 500 1of6,the-monorail-promise.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-mountain-stronghold.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-numbered.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-oath-of-honolulu.md,Success,8,0,0,1,0,0,0,0,0
2 Claude 500 1of6,the-old-house-waltz.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-paper-seas.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-phantom-deed.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-pimpernels-electric-masque.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-ploughmans-confession.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-promise-of-langley-park.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-quiet-voice-of-pin.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-real-turbo-man.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-red-bag-trinity.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-road-to-salina.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-rock-beneath.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-ruins-and-the-river.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-scissors-room.md,Success,7,0,0,0,0,0,0,0,1
2 Claude 500 1of6,the-second-kiss.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-shamrock-celebration.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-sixth-blue-cut.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-sixth-floor-trap.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-slap-that-echoed.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-sphinx-of-xanadu.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-three-am-cart.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-toy-who-asked-why.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-ultimate-secret.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-unbolted-voice.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-united-underworld.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-unmapped-song.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-unowned-sky.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-viewless-house.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-warding-beam.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-weight-of-ore.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-white-horse-gambit.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-wilsham-vista.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-wind-at-sweet-water.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-yellow-bungalow-night.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,the-zen-latch.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,thimble-in-the-river.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,thirteen-floors-down.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 1of6,thirty-hours-to-freedom.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,this-is-daybreak.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,threadlight.md,Success,4,0,0,0,0,0,0,0,2
2 Claude 500 1of6,threads-of-anew.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,threads-of-justice.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 1of6,three-wishes-one-sword.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,through-the-wormhole-home.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 1of6,thunder-at-the-schoolhouse.md,Success,5,0,1,0,0,0,0,0,0
2 Claude 500 1of6,thunder-on-the-bifröst.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,tickets-to-the-below.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,tides-of-command.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,time-enough-to-love.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 1of6,tinwork-in-common-time.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 1of6,tiny-teeth-big-trouble.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,tourist-of-hearts.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,toyland-hearts.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 1of6,trevi-dreams.md,Success,9,0,0,0,0,0,0,0,0
